valid_at,sensor_id,pm2p5_x,pm10,pm1,pm4,pressure,relative_humidity,temperature,wind_speed,rain,pm2p5_y
2024-03-19 11:00:00,ari-2432,1.0,1.11,0.86,1.08,1014.0,19.18,32.47,0.89,0.0,2.2
2024-03-19 11:00:00,ari-2433,1.9,2.59,1.26,2.36,1014.0,18.99,32.72,0.89,0.0,2.2
2024-03-19 12:00:00,ari-2432,2.79,4.06,1.67,3.64,1013.0,16.84,35.51,1.03,0.0,2.1
2024-03-19 12:00:00,ari-2433,2.23,3.27,1.31,2.93,1013.0,17.07,35.66,1.03,0.0,2.1
2024-03-19 13:00:00,ari-2432,1.34,1.55,1.11,1.48,1013.0,17.3,32.03,1.03,0.0,2.0
2024-03-19 13:00:00,ari-2433,2.51,3.09,1.94,2.9,1013.0,16.97,33.02,1.34,0.0,2.0
2024-03-19 14:00:00,ari-2433,2.49,2.49,2.36,2.49,1012.0,21.44,26.47,1.79,0.0,2.2
2024-03-19 14:00:00,ari-2432,1.45,2.11,0.86,1.89,1012.0,21.79,25.92,1.79,0.0,2.2
2024-03-19 15:00:00,ari-2433,2.27,2.62,1.87,2.5,1012.0,24.13,24.2,4.12,0.0,4.3
2024-03-19 15:00:00,ari-2432,2.23,2.37,2.0,2.32,1015.0,24.42,23.83,4.12,0.0,4.3
2024-03-19 16:00:00,ari-2433,6.0,6.33,5.43,6.22,1015.0,32.26,20.72,5.14,0.0,9.8
2024-03-19 16:00:00,ari-2432,6.16,6.16,5.82,6.16,1015.0,32.08,20.64,4.12,0.0,9.8
2024-03-19 17:00:00,ari-2433,10.68,11.16,9.74,11.01,1015.0,40.92,17.42,6.17,0.0,14.6
2024-03-19 17:00:00,ari-2432,13.42,13.76,12.43,13.65,1015.0,40.55,17.41,6.17,0.0,14.6
2024-03-19 18:00:00,ari-2433,18.8,19.25,17.43,19.1,1016.0,47.05,14.89,6.69,0.0,16.4
2024-03-19 18:00:00,ari-2432,23.72,26.22,20.53,25.39,1016.0,46.58,14.85,6.69,0.0,16.4
2024-03-19 19:00:00,ari-2432,11.99,12.32,11.09,12.21,1016.0,49.6,13.04,6.69,0.0,9.9
2024-03-19 19:00:00,ari-2433,10.15,10.45,9.37,10.35,1016.0,50.26,13.02,6.69,0.0,9.9
2024-03-19 20:00:00,ari-2433,4.13,4.13,3.9,4.13,1021.0,51.53,11.41,1.87,0.0,7.1
2024-03-19 20:00:00,ari-2432,6.82,6.95,6.35,6.9,1021.0,50.48,11.42,1.87,0.0,7.1
2024-03-19 21:00:00,ari-2433,6.14,6.39,5.61,6.31,1013.0,50.87,10.58,1.66,0.0,7.6
2024-03-19 21:00:00,ari-2432,7.24,7.33,6.77,7.3,1013.0,50.45,10.62,1.66,0.0,7.6
2024-03-19 22:00:00,ari-2433,6.26,6.51,5.73,6.42,1013.0,52.53,9.38,1.34,0.0,7.8
2024-03-19 22:00:00,ari-2432,9.56,9.68,8.95,9.64,1013.0,52.26,9.36,1.34,0.0,7.8
2024-03-19 23:00:00,ari-2433,7.45,8.5,6.25,8.15,1014.0,55.24,8.41,1.56,0.0,7.7
2024-03-19 23:00:00,ari-2432,9.36,10.88,7.7,10.38,1014.0,55.47,8.39,1.56,0.0,7.7
2024-03-20 00:00:00,ari-2433,7.72,8.24,6.9,8.07,1015.0,57.72,7.62,1.34,0.0,7.3
2024-03-20 00:00:00,ari-2432,8.0,8.23,7.38,8.15,1015.0,57.09,7.65,1.34,0.0,7.3
2024-03-20 01:00:00,ari-2433,6.1,6.26,5.64,6.21,1015.0,60.76,6.71,0.89,0.0,7.4
2024-03-20 01:00:00,ari-2432,7.69,7.83,7.17,7.78,1015.0,58.52,7.14,0.89,0.0,7.4
2024-03-20 02:00:00,ari-2433,8.74,9.01,8.06,8.92,1015.0,61.64,6.12,0.89,0.0,7.0
2024-03-20 02:00:00,ari-2432,7.5,7.93,6.76,7.79,1015.0,61.03,6.17,0.89,0.0,7.0
2024-03-20 03:00:00,ari-2432,6.88,7.04,6.39,6.99,1024.0,62.05,5.29,1.84,0.0,6.6
2024-03-20 03:00:00,ari-2433,7.7,7.7,7.28,7.7,1024.0,62.79,5.11,1.9,0.0,6.6
2024-03-20 04:00:00,ari-2432,6.9,7.6,5.99,7.36,953.0,64.25,4.9,1.81,0.0,6.3
2024-03-20 04:00:00,ari-2433,5.99,6.16,5.54,6.11,953.0,64.75,4.75,1.74,0.0,6.3
2024-03-20 05:00:00,ari-2432,8.06,9.11,6.82,8.76,996.0,64.54,4.21,0.51,0.0,6.6
2024-03-20 05:00:00,ari-2433,7.23,7.7,6.48,7.55,996.0,64.63,4.2,1.34,0.0,6.6
2024-03-20 06:00:00,ari-2432,7.39,8.16,6.4,7.9,997.0,65.4,4.66,0.0,0.0,6.3
2024-03-20 06:00:00,ari-2433,5.12,5.22,4.76,5.19,1019.0,65.97,5.09,0.0,0.0,6.3
2024-03-20 07:00:00,ari-2432,8.07,8.18,7.55,8.15,997.0,63.65,6.41,0.0,0.0,9.2
2024-03-20 07:00:00,ari-2433,8.28,8.39,7.75,8.35,1019.0,64.59,6.25,0.0,0.0,9.2
2024-03-20 08:00:00,ari-2433,8.42,8.69,7.75,8.6,1019.0,44.12,22.12,0.45,0.0,13.0
2024-03-20 08:00:00,ari-2432,12.47,15.24,9.69,14.32,1019.0,41.75,22.38,0.0,0.0,13.0
2024-03-20 09:00:00,ari-2432,8.25,8.87,7.33,8.67,1019.0,28.12,27.17,0.51,0.0,10.7
2024-03-20 09:00:00,ari-2433,10.2,10.53,9.39,10.42,1019.0,28.68,26.6,0.89,0.0,10.7
2024-03-20 10:00:00,ari-2433,3.81,4.11,3.37,4.01,1019.0,22.48,31.94,0.89,0.0,5.8
2024-03-20 10:00:00,ari-2432,3.54,3.66,3.25,3.62,1018.0,22.16,32.06,1.79,0.0,5.8
2024-03-20 11:00:00,ari-2432,4.14,4.61,3.56,4.46,1018.0,20.8,32.47,1.79,0.0,7.5
2024-03-20 11:00:00,ari-2433,5.98,6.61,5.17,6.4,1018.0,20.64,32.78,2.24,0.0,7.5
2024-03-20 12:00:00,ari-2433,8.21,8.21,7.77,8.21,1017.0,19.68,34.89,3.09,0.0,8.7
2024-03-20 12:00:00,ari-2432,8.42,8.42,7.96,8.42,1017.0,19.57,34.66,3.09,0.0,8.7
2024-03-20 13:00:00,ari-2432,13.23,13.91,11.99,13.68,1017.0,22.25,30.04,3.09,0.0,11.4
2024-03-20 13:00:00,ari-2433,8.5,9.24,7.48,8.99,1017.0,21.62,31.06,3.09,0.0,11.4
2024-03-20 14:00:00,ari-2432,13.43,13.76,12.45,13.65,1017.0,30.44,24.09,5.66,0.0,14.4
2024-03-20 14:00:00,ari-2433,15.52,16.66,13.8,16.28,1017.0,29.88,24.67,5.66,0.0,14.4
2024-03-20 15:00:00,ari-2432,20.39,21.38,18.53,21.05,1016.0,35.6,21.66,7.2,0.0,19.0
2024-03-20 15:00:00,ari-2433,17.32,18.46,15.51,18.08,1016.0,35.16,22.08,7.2,0.0,19.0
2024-03-20 16:00:00,ari-2433,22.64,25.6,19.14,24.62,1016.0,43.59,18.83,7.72,0.0,23.1
2024-03-20 16:00:00,ari-2432,23.03,23.73,21.24,23.49,1016.0,43.47,18.68,7.72,0.0,23.1
2024-03-20 17:00:00,ari-2433,32.83,33.4,30.61,33.21,1016.0,51.52,15.57,8.75,0.0,26.2
2024-03-20 17:00:00,ari-2432,32.81,38.94,26.36,36.9,1016.0,51.22,15.5,8.75,0.0,26.2
2024-03-20 18:00:00,ari-2433,33.14,34.68,30.17,34.16,1017.0,55.95,13.48,8.23,0.0,27.7
2024-03-20 18:00:00,ari-2432,31.92,34.88,27.92,33.9,1017.0,55.75,13.41,8.23,0.0,27.7
2024-03-20 19:00:00,ari-2432,42.92,45.58,38.56,44.69,1018.0,58.97,12.05,5.66,0.0,27.7
2024-03-20 19:00:00,ari-2433,38.4,42.37,33.28,41.05,1018.0,58.99,12.09,5.66,0.0,27.7
2024-03-20 20:00:00,ari-2433,22.15,22.56,20.64,22.42,1016.0,61.22,10.91,1.61,0.0,19.1
2024-03-20 20:00:00,ari-2432,29.25,33.63,24.32,32.17,1016.0,61.41,10.85,1.61,0.0,19.1
2024-03-20 21:00:00,ari-2432,21.16,22.16,19.24,21.83,1017.0,61.7,10.1,1.56,0.0,18.1
2024-03-20 21:00:00,ari-2433,29.75,30.49,27.57,30.25,1017.0,61.32,10.24,1.56,0.0,18.1
2024-03-20 22:00:00,ari-2432,24.02,24.02,22.71,24.02,1017.0,60.8,10.58,0.89,0.0,17.7
2024-03-20 22:00:00,ari-2433,23.39,23.63,21.94,23.55,1017.0,61.13,10.58,0.89,0.0,17.7
2024-03-20 23:00:00,ari-2433,25.7,26.84,23.42,26.46,1017.0,59.08,11.3,0.89,0.0,14.7
2024-03-20 23:00:00,ari-2432,20.29,20.94,18.69,20.72,1017.0,58.71,11.27,0.89,0.0,14.7
2024-03-21 00:00:00,ari-2433,13.56,14.01,12.48,13.86,1018.0,58.84,10.17,1.7,0.0,12.2
2024-03-21 00:00:00,ari-2432,12.65,12.88,11.8,12.8,1018.0,58.63,10.14,1.7,0.0,12.2
2024-03-21 01:00:00,ari-2433,17.28,17.93,15.85,17.72,1018.0,62.59,8.76,0.45,0.0,13.4
2024-03-21 01:00:00,ari-2432,15.81,16.64,14.33,16.36,1018.0,62.6,8.78,0.45,0.0,13.4
2024-03-21 02:00:00,ari-2433,15.91,16.68,14.47,16.42,956.0,64.65,7.36,2.16,0.0,12.5
2024-03-21 02:00:00,ari-2432,16.74,17.41,15.32,17.19,1024.0,64.51,7.73,2.06,0.0,12.5
2024-03-21 03:00:00,ari-2432,14.85,16.03,13.14,15.64,956.0,65.7,7.25,2.16,0.0,11.5
2024-03-21 03:00:00,ari-2433,14.17,15.71,12.22,15.2,955.0,66.1,7.12,2.31,0.0,11.5
2024-03-21 04:00:00,ari-2433,14.67,14.91,13.69,14.83,998.0,66.12,7.84,1.03,0.0,11.1
2024-03-21 04:00:00,ari-2432,19.97,22.63,16.86,21.75,955.0,66.1,7.87,2.31,0.0,11.1
2024-03-21 05:00:00,ari-2433,16.54,20.04,12.97,18.88,988.0,67.11,7.83,1.03,0.0,11.7
2024-03-21 05:00:00,ari-2432,18.62,19.03,17.29,18.89,998.0,65.73,8.01,1.03,0.0,11.7
2024-03-21 06:00:00,ari-2432,17.71,18.54,16.11,18.26,988.0,66.52,8.63,1.03,0.0,15.8
2024-03-21 06:00:00,ari-2433,13.54,14.83,11.81,14.4,988.0,66.62,8.53,1.03,0.0,15.8
2024-03-21 07:00:00,ari-2433,19.78,21.29,17.54,20.79,988.0,66.68,9.17,2.06,4.21,16.8
2024-03-21 07:00:00,ari-2432,20.26,21.36,18.33,21.0,989.0,64.27,9.89,1.03,3.65,16.8
2024-03-21 08:00:00,ari-2433,18.21,19.58,16.18,19.12,956.0,57.1,16.77,2.63,0.13,22.4
2024-03-21 08:00:00,ari-2432,16.72,16.82,15.74,16.78,989.0,51.36,18.22,1.03,3.65,22.4
2024-03-21 09:00:00,ari-2433,14.13,14.53,13.07,14.4,998.0,42.67,21.92,1.34,0.0,20.2
2024-03-21 09:00:00,ari-2432,17.47,18.17,15.99,17.94,998.0,43.06,21.63,1.34,0.0,20.2
2024-03-21 10:00:00,ari-2432,10.49,16.98,4.96,14.82,997.0,39.81,21.48,1.03,0.1,16.0
2024-03-21 10:00:00,ari-2433,5.67,7.25,4.15,6.72,997.0,39.11,21.56,1.03,0.1,16.0
2024-03-21 11:00:00,ari-2432,8.26,13.16,4.08,11.53,1018.0,30.46,28.9,2.24,0.0,7.9
2024-03-21 11:00:00,ari-2433,7.24,12.24,3.02,10.57,1018.0,30.56,29.07,3.6,0.0,7.9
2024-03-21 12:00:00,ari-2433,2.55,3.12,1.97,2.93,1018.0,28.89,23.11,3.6,0.0,4.1
2024-03-21 12:00:00,ari-2432,3.3,4.96,1.85,4.41,1018.0,29.05,23.04,7.15,0.0,4.1
2024-03-21 13:00:00,ari-2432,1.5,1.73,1.24,1.65,1018.0,29.21,22.37,5.66,0.0,3.8
2024-03-21 13:00:00,ari-2433,3.0,3.99,2.07,3.66,1018.0,29.21,22.39,5.66,0.0,3.8
2024-03-21 14:00:00,ari-2433,1.42,1.71,1.13,1.61,1018.0,29.11,22.29,8.75,0.0,4.1
2024-03-21 14:00:00,ari-2432,2.23,3.48,1.16,3.06,1018.0,29.18,22.27,8.75,0.0,4.1
2024-03-21 15:00:00,ari-2433,2.96,4.47,1.65,3.97,1021.0,28.75,21.4,8.23,0.0,3.4
2024-03-21 15:00:00,ari-2432,2.03,2.62,1.46,2.42,1021.0,28.96,21.3,8.23,0.0,3.4
2024-03-21 16:00:00,ari-2433,1.94,2.21,1.64,2.12,1021.0,27.2,21.25,7.72,0.0,2.7
2024-03-21 16:00:00,ari-2432,1.69,2.22,1.19,2.05,1021.0,27.09,21.19,7.72,0.0,2.7
2024-03-21 17:00:00,ari-2433,1.38,1.38,1.3,1.38,1021.0,26.13,19.72,6.69,0.0,2.6
2024-03-21 17:00:00,ari-2432,3.04,3.36,2.63,3.26,1021.0,26.18,19.7,6.69,0.0,2.6
2024-03-21 18:00:00,ari-2432,1.98,1.98,1.87,1.98,1022.0,26.9,18.54,4.63,0.0,2.9
2024-03-21 18:00:00,ari-2433,1.49,1.69,1.26,1.62,1022.0,26.92,18.66,4.63,0.0,2.9
2024-03-21 19:00:00,ari-2433,4.08,4.34,3.66,4.25,1025.0,33.65,16.63,3.13,0.0,3.4
2024-03-21 19:00:00,ari-2432,2.41,2.41,2.28,2.41,1025.0,33.4,16.63,3.13,0.0,3.4
2024-03-21 20:00:00,ari-2433,3.07,3.19,2.81,3.15,1025.0,37.9,15.31,3.13,0.0,4.4
2024-03-21 20:00:00,ari-2432,2.39,2.83,1.92,2.68,1025.0,37.69,15.33,3.13,0.0,4.4
2024-03-21 21:00:00,ari-2433,3.21,3.57,2.77,3.45,1026.0,41.7,14.11,2.77,0.0,4.1
2024-03-21 21:00:00,ari-2432,2.28,2.38,2.08,2.35,1026.0,42.15,13.91,2.86,0.0,4.1
2024-03-21 22:00:00,ari-2433,15.82,15.99,14.83,15.94,1026.0,42.38,13.41,2.77,0.0,3.9
2024-03-21 22:00:00,ari-2432,16.65,17.42,15.16,17.16,1026.0,42.2,13.39,2.77,0.0,3.9
2024-03-21 23:00:00,ari-2433,2.81,3.36,2.25,3.18,1017.0,40.58,12.92,2.68,0.0,3.0
2024-03-21 23:00:00,ari-2432,2.41,2.41,2.28,2.41,1027.0,40.72,12.79,2.72,0.0,3.0
2024-03-22 00:00:00,ari-2432,2.28,3.08,1.55,2.81,1017.0,40.88,11.93,3.58,0.0,3.0
2024-03-22 00:00:00,ari-2433,1.7,1.7,1.61,1.7,1017.0,41.01,11.95,2.68,0.0,3.0
2024-03-22 01:00:00,ari-2432,2.39,3.45,1.46,3.09,1016.0,39.73,11.27,3.58,0.0,2.1
2024-03-22 01:00:00,ari-2433,2.51,3.36,1.73,3.07,1016.0,39.54,11.4,3.58,0.0,2.1
2024-03-22 02:00:00,ari-2432,2.57,3.93,1.39,3.48,1015.0,37.13,11.18,4.02,0.0,1.9
2024-03-22 02:00:00,ari-2433,1.89,2.75,1.14,2.46,1015.0,37.04,11.29,4.02,0.0,1.9
2024-03-22 03:00:00,ari-2433,1.07,1.13,0.97,1.11,1015.0,40.78,8.79,0.45,0.0,2.0
2024-03-22 03:00:00,ari-2432,1.21,1.28,1.09,1.26,1015.0,40.67,8.73,0.45,0.0,2.0
2024-03-22 04:00:00,ari-2432,2.13,2.94,1.4,2.67,1015.0,42.68,7.49,0.89,0.0,2.1
2024-03-22 04:00:00,ari-2433,1.05,1.2,0.88,1.15,996.0,42.82,7.52,1.54,0.0,2.1
2024-03-22 05:00:00,ari-2433,2.87,3.84,1.97,3.52,996.0,44.37,5.99,1.54,0.0,6.9
2024-03-22 05:00:00,ari-2432,3.87,3.87,3.66,3.87,996.0,44.5,5.95,1.79,0.0,6.9
2024-03-22 06:00:00,ari-2432,9.47,10.87,7.89,10.41,987.0,44.94,6.8,1.03,0.0,6.3
2024-03-22 06:00:00,ari-2433,6.15,6.75,5.35,6.55,996.0,45.39,6.69,1.03,0.0,6.3
2024-03-22 07:00:00,ari-2433,4.02,4.31,3.58,4.21,1018.0,42.82,11.02,1.03,0.0,6.0
2024-03-22 07:00:00,ari-2432,3.24,3.52,2.85,3.43,987.0,42.41,11.04,1.03,0.0,6.0
2024-03-22 08:00:00,ari-2432,3.7,3.7,3.5,3.7,1015.0,37.76,15.33,0.45,0.0,7.8
2024-03-22 08:00:00,ari-2433,3.26,3.54,2.88,3.45,1015.0,37.99,15.26,0.45,0.0,7.8
2024-03-22 09:00:00,ari-2432,2.73,2.73,2.58,2.73,1019.0,34.81,18.16,0.0,0.0,9.5
2024-03-22 09:00:00,ari-2433,3.38,3.47,3.13,3.44,1019.0,34.15,18.55,0.0,0.0,9.5
2024-03-22 10:00:00,ari-2432,6.6,6.6,6.24,6.6,987.0,29.57,21.99,0.0,0.0,8.8
2024-03-22 10:00:00,ari-2433,6.84,7.16,6.22,7.06,987.0,29.34,22.16,0.0,0.0,8.8
2024-03-22 11:00:00,ari-2432,1.56,1.56,1.47,1.56,1022.0,14.53,36.66,0.51,0.0,3.9
2024-03-22 11:00:00,ari-2433,3.41,3.98,2.79,3.79,1022.0,14.73,36.92,0.51,0.0,3.9
2024-03-22 12:00:00,ari-2432,2.4,2.4,2.27,2.4,1016.0,13.63,38.31,1.79,0.0,3.8
2024-03-22 12:00:00,ari-2433,1.83,2.13,1.5,2.03,1016.0,13.42,38.98,1.79,0.0,3.8
2024-03-22 13:00:00,ari-2433,1.55,1.72,1.33,1.66,1016.0,14.66,33.02,1.79,0.0,3.8
2024-03-22 13:00:00,ari-2432,3.35,3.35,3.17,3.35,1016.0,14.8,32.18,1.79,0.0,3.8
2024-03-22 14:00:00,ari-2432,3.35,3.35,3.17,3.35,1015.0,17.8,27.45,1.79,0.0,6.4
2024-03-22 14:00:00,ari-2433,4.63,5.93,3.39,5.5,1015.0,17.87,27.85,1.79,0.0,6.4
2024-03-22 15:00:00,ari-2433,10.12,10.12,9.57,10.12,1014.0,25.26,24.57,3.6,0.0,19.1
2024-03-22 15:00:00,ari-2432,12.82,13.74,11.43,13.44,1014.0,25.16,24.21,3.6,0.0,19.1
2024-03-22 16:00:00,ari-2433,31.16,32.5,28.45,32.05,1013.0,36.77,20.79,6.69,0.0,29.4
2024-03-22 16:00:00,ari-2432,26.83,27.08,25.18,27.0,1012.0,36.31,20.86,7.72,0.0,29.4
2024-03-22 17:00:00,ari-2433,37.42,40.07,33.36,39.19,1012.0,44.46,17.93,7.72,0.0,34.2
2024-03-22 17:00:00,ari-2432,38.74,40.07,35.61,39.63,1012.0,43.88,17.94,7.72,0.0,34.2
2024-03-22 18:00:00,ari-2432,40.6,44.17,35.67,42.98,1013.0,51.58,15.72,7.2,0.0,35.8
2024-03-22 18:00:00,ari-2433,48.06,49.54,44.32,49.05,1013.0,51.04,15.86,7.2,0.0,35.8
2024-03-22 19:00:00,ari-2432,18.97,18.97,17.94,18.97,1013.0,51.21,13.66,7.2,0.0,16.9
2024-03-22 19:00:00,ari-2433,21.59,22.21,19.95,22.01,1013.0,51.57,13.69,7.2,0.0,16.9
2024-03-22 20:00:00,ari-2432,17.72,18.54,16.12,18.26,1011.0,48.3,12.31,1.98,0.0,15.6
2024-03-22 20:00:00,ari-2433,18.9,20.08,16.97,19.69,1011.0,48.5,12.28,0.89,0.0,15.6
2024-03-22 21:00:00,ari-2433,14.74,15.68,13.23,15.37,1011.0,50.47,11.13,0.89,0.0,14.8
2024-03-22 21:00:00,ari-2432,13.68,13.94,12.73,13.85,1011.0,50.82,11.07,0.89,0.0,14.8
2024-03-22 22:00:00,ari-2432,15.74,16.55,14.26,16.28,1011.0,51.15,10.13,0.89,0.0,15.2
2024-03-22 22:00:00,ari-2433,22.56,23.75,20.42,23.35,1011.0,52.16,10.02,0.45,0.0,15.2
2024-03-22 23:00:00,ari-2432,15.53,16.01,14.32,15.85,1019.0,53.98,8.98,1.58,0.0,13.9
2024-03-22 23:00:00,ari-2433,14.26,14.66,13.18,14.53,1019.0,53.25,9.28,1.58,0.0,13.9
2024-03-23 00:00:00,ari-2433,15.35,16.27,13.82,15.96,1019.0,55.35,8.45,1.58,0.0,12.5
2024-03-23 00:00:00,ari-2432,14.85,15.36,13.65,15.19,1019.0,55.93,8.27,1.58,0.0,12.5
2024-03-23 01:00:00,ari-2432,13.39,14.89,11.52,14.39,1018.0,56.49,7.11,1.5,0.0,12.5
2024-03-23 01:00:00,ari-2433,14.98,15.46,13.8,15.3,1018.0,56.79,7.09,1.5,0.0,12.5
2024-03-23 02:00:00,ari-2432,16.32,19.41,13.06,18.38,1018.0,59.0,6.65,1.62,0.0,10.6
2024-03-23 02:00:00,ari-2433,13.3,13.72,12.26,13.58,1017.0,58.94,6.63,1.97,0.0,10.6
2024-03-23 03:00:00,ari-2432,11.76,13.28,9.97,12.77,948.0,59.11,5.81,1.97,0.0,7.2
2024-03-23 03:00:00,ari-2433,7.71,7.99,7.08,7.89,1017.0,59.56,5.7,1.97,0.0,7.2
2024-03-23 04:00:00,ari-2432,10.05,10.28,9.33,10.21,947.0,59.05,6.38,2.26,0.0,10.1
2024-03-23 04:00:00,ari-2433,9.23,9.82,8.29,9.62,947.0,59.87,6.28,2.26,0.0,10.1
2024-03-23 05:00:00,ari-2433,14.03,14.49,12.93,14.34,976.0,60.1,6.88,0.45,0.0,11.4
2024-03-23 05:00:00,ari-2432,11.64,11.84,10.86,11.77,947.0,59.86,7.0,2.26,0.0,11.4
2024-03-23 06:00:00,ari-2433,16.14,17.31,14.37,16.92,945.0,61.19,7.55,2.43,0.0,13.5
2024-03-23 06:00:00,ari-2432,13.27,13.46,12.41,13.4,946.0,60.89,7.48,2.43,0.0,13.5
2024-03-23 07:00:00,ari-2433,16.04,16.8,14.59,16.55,945.0,61.38,8.67,2.98,0.0,16.0
2024-03-23 07:00:00,ari-2432,15.73,16.2,14.51,16.04,978.0,60.04,8.91,2.06,0.12,16.0
2024-03-23 08:00:00,ari-2432,19.3,19.84,17.84,19.66,978.0,54.85,11.68,2.06,0.12,15.2
2024-03-23 08:00:00,ari-2433,14.73,15.19,13.58,15.04,1010.0,56.07,11.58,1.54,0.0,15.2
2024-03-23 09:00:00,ari-2432,12.91,13.31,11.9,13.18,945.0,38.17,23.63,3.43,0.0,7.4
2024-03-23 09:00:00,ari-2433,11.8,11.88,11.09,11.86,945.0,39.25,23.45,3.43,0.0,7.4
2024-03-23 10:00:00,ari-2432,2.05,2.61,1.51,2.42,1005.0,18.93,30.96,1.34,0.0,3.8
2024-03-23 10:00:00,ari-2433,1.82,2.22,1.41,2.09,1005.0,19.49,30.9,1.34,0.0,3.8
2024-03-23 11:00:00,ari-2432,2.81,2.81,2.66,2.81,1007.0,15.79,30.07,9.26,0.0,3.4
2024-03-23 11:00:00,ari-2433,1.25,1.34,1.12,1.31,1007.0,16.09,30.25,9.26,0.0,3.4
2024-03-23 12:00:00,ari-2433,1.71,1.83,1.52,1.79,1008.0,17.16,28.48,12.86,0.0,2.7
2024-03-23 12:00:00,ari-2432,1.36,1.51,1.17,1.46,1008.0,16.91,28.25,12.86,0.0,2.7
2024-03-23 13:00:00,ari-2433,1.04,1.12,0.92,1.09,1008.0,14.42,26.35,12.86,0.0,2.5
2024-03-23 13:00:00,ari-2432,1.52,1.52,1.44,1.52,1008.0,14.4,25.46,12.86,0.0,2.5
2024-03-23 14:00:00,ari-2432,0.89,0.89,0.84,0.89,1008.0,13.51,20.75,10.8,0.0,2.5
2024-03-23 14:00:00,ari-2433,2.04,2.22,1.79,2.16,1008.0,13.8,21.1,10.8,0.0,2.5
2024-03-23 15:00:00,ari-2432,2.12,3.18,1.19,2.83,1007.0,16.78,17.81,10.8,0.0,2.4
2024-03-23 15:00:00,ari-2433,1.27,1.37,1.12,1.34,1007.0,16.91,18.0,10.8,0.0,2.4
2024-03-23 16:00:00,ari-2432,1.98,2.27,1.65,2.17,1007.0,18.63,15.38,10.29,0.0,2.4
2024-03-23 16:00:00,ari-2433,1.83,2.48,1.23,2.26,1007.0,18.92,15.34,10.29,0.0,2.4
2024-03-23 17:00:00,ari-2432,1.91,2.52,1.34,2.32,1007.0,20.76,12.95,9.26,0.0,2.6
2024-03-23 17:00:00,ari-2433,1.03,1.1,0.91,1.08,1004.0,20.84,13.1,6.71,0.0,2.6
2024-03-23 18:00:00,ari-2433,3.12,4.47,1.92,4.02,1004.0,23.53,11.56,6.71,0.0,2.8
2024-03-23 18:00:00,ari-2432,1.73,1.95,1.46,1.88,1008.0,23.48,11.39,10.8,0.0,2.8
2024-03-23 19:00:00,ari-2432,3.09,3.8,2.38,3.56,1008.0,25.31,10.76,8.75,0.0,2.9
2024-03-23 19:00:00,ari-2433,1.73,2.22,1.27,2.06,1008.0,25.58,10.75,8.75,0.0,2.9
2024-03-23 20:00:00,ari-2432,5.28,8.74,2.35,7.59,1016.0,27.65,10.14,4.26,0.0,2.6
2024-03-23 20:00:00,ari-2433,1.95,2.89,1.12,2.58,1016.0,27.92,10.1,4.26,0.0,2.6
2024-03-23 21:00:00,ari-2432,0.91,0.96,0.81,0.95,1016.0,33.53,9.04,4.26,0.0,1.9
2024-03-23 21:00:00,ari-2433,2.18,3.66,0.93,3.17,1016.0,33.76,9.02,4.26,0.0,1.9
2024-03-23 22:00:00,ari-2433,2.1,3.43,0.97,2.98,1007.0,39.45,8.08,2.68,0.0,1.4
2024-03-23 22:00:00,ari-2432,0.74,0.76,0.69,0.76,1007.0,39.2,8.02,2.68,0.0,1.4
2024-03-23 23:00:00,ari-2433,1.1,1.78,0.51,1.55,1006.0,38.65,7.65,3.13,0.0,1.3
2024-03-23 23:00:00,ari-2432,2.02,2.39,1.63,2.26,1006.0,38.28,7.69,2.68,0.0,1.3
2024-03-24 00:00:00,ari-2433,1.17,2.03,0.46,1.74,1005.0,37.74,6.97,1.79,0.0,1.4
2024-03-24 00:00:00,ari-2432,0.73,0.73,0.69,0.73,1006.0,36.96,7.3,3.13,0.0,1.4
2024-03-24 01:00:00,ari-2432,1.49,1.49,1.4,1.49,1005.0,37.67,7.13,1.79,0.0,1.5
2024-03-24 01:00:00,ari-2433,2.32,2.69,1.91,2.56,1005.0,38.07,7.16,2.24,0.0,1.5
2024-03-24 02:00:00,ari-2432,0.78,0.99,0.58,0.92,1004.0,35.59,7.65,2.68,0.0,1.3
2024-03-24 02:00:00,ari-2433,1.02,1.67,0.46,1.45,1004.0,36.87,6.9,3.58,0.0,1.3
2024-03-24 03:00:00,ari-2432,1.33,1.33,1.26,1.33,1004.0,35.6,7.38,2.68,0.0,1.2
2024-03-24 03:00:00,ari-2433,2.17,3.65,0.93,3.16,1003.0,35.7,7.35,1.79,0.0,1.2
2024-03-24 04:00:00,ari-2433,3.05,5.48,1.02,4.67,1003.0,36.02,7.5,1.79,0.0,1.2
2024-03-24 04:00:00,ari-2432,1.4,1.4,1.32,1.4,1003.0,36.55,7.21,1.79,0.0,1.2
2024-03-24 05:00:00,ari-2433,1.31,2.12,0.63,1.85,1006.0,36.8,7.87,3.6,0.0,1.1
2024-03-24 05:00:00,ari-2432,1.5,2.64,0.54,2.26,1006.0,36.49,7.79,2.57,0.0,1.1
2024-03-24 06:00:00,ari-2432,2.42,3.91,1.15,3.41,1006.0,35.86,8.56,3.6,0.0,1.2
2024-03-24 06:00:00,ari-2433,1.07,1.3,0.84,1.22,1006.0,36.13,8.86,3.09,0.0,1.2
2024-03-24 07:00:00,ari-2433,0.86,1.14,0.6,1.05,1010.0,33.88,11.38,3.6,0.0,1.1
